"";"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19";"V20";"V21";"V22";"V23";"V24";"V25";"V26";"V27";"V28";"V29";"V30";"V31";"V32";"V33";"V34";"V35";"V36";"V37";"V38";"V39";"V40";"V41";"V42";"V43";"V44";"V45";"V46";"V47";"V48";"V49";"V50";"V51";"V52";"V53";"V54";"V55";"V56";"V57";"V58";"V59";"V60";"V61";"V62";"V63";"V64";"V65";"V66";"V67";"V68";"V69";"V70";"V71";"V72";"V73";"V74";"V75";"V76";"V77";"V78"
"1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2";0;0;0;0,0302309447617343;0;0;0;0;0;0,00329840850924847;0,0301379868736452;0;0,0238963670732477;0;0;0;0;0;0;0;-0,00509128168373338;0;0;0;0;0;0;0;0;0;0;0;0;0,0150167741314249;0;0;0;0;0;0;0;0;0;0;0;0;0,0136709482189243;0;0;0,00793186818061908;0;0;0;0;0;0;0;0;0;0;0;0,00438486131966188;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"3";0;0,0233280408926597;0;0,0260395177160396;0,0224991669928316;0;0;0;0;0;0,0117868650585269;0;0;0;0;0,0129704059200216;0;0;0;0;0;0;0;0;0;0,0049374148552168;0;0,00966459243901647;0;0;0;0;0;0;0;0,000928477312270374;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4";0;0,00149550080752869;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"5";0;0,00131538773420926;0;0;0;0;0;0;0;0;0,0430871170935854;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0353792242574279;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,00117852490372445;0;0;0;0;0;0,00241112658502116;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0219186024620442;0;0;0;0,00441146212293179;0,0141482833417337
"6";0;0,0245359831046908;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0143173174723799;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"7";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-2,09441939630003e-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"8";0;0;0;0;0;0;0;-0,0031727081517363;0;0,00372310928251167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00969581674833978;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0121157448079627;0;0;0;0;0
"9";0;0;0;0,00960444086299172;0;0;0;0;0;0,00484664004858361;0,0157309483268701;0;0;0;0;0;0,00188411277853156;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0138241644516892;0;0,00130591898187506;0;0;0,00437575632041752;0;0;0;0;0;0;0;0;0,0250029248241898;0;0;0;0;0;0;0;0;0;0;0;0,0187988810175001;0;0;0;0;0
"10";0;0;0;0,0125136331763929;0,0157718685777859;0;0;0;0;0,0761294502172172;0;0;0;0;0;0;0;0;0;0;-0,0364797066256053;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0155631921976192;0;0;0;0;0;0;0;0;0;0;0,00511969199896114;0;0;0;0;0,0131778474101705;0;0;0;0;0;0;0;0;0;0,0115356808337114;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"11";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0135308581861299;0;0;0;0;0
"12";0;0,00672504074783802;0;0,00526406256542976;0;0;0;0;0;0;0,00552342537273869;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"13";0;0,00182806545483386;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,00035860521909341;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"14";0;0,0161951277012926;0;0,0102850203572787;0;0;0;0;0;0;0,00437894417586312;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"15";0;0,00304254983432864;0;0,0107749268519318;0;0;0;0;0;0;0,0156903690705956;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00153416479058979;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"16";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,00237375347408372;0;-0,0030362008921894;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00639853018293662;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"17";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"18";0;0;0,0338389098995967;0,0315812425966502;0;0;0;0;0;0;0,0492492997863606;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000243941597337208;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-9,3311057573518e-05;0;0;0;0;0;0;0;0,011873087396002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0102139274268246
"19";0,0261755346424412;0;0,0198800647817028;0;0;0;0;0;0,0535047571094932;0,00628804256148853;0,00724067678435676;0;0;0,0272094305853482;0,000946459660639043;0,0231265490966099;0,00596204683714413;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8,57659293124419e-06;0;0;0;0;0;0;0,0105520542281917;0;0;0;0;0;0;0;0;0;0;0,00144108146822047;0;0;0,000625402809783586;0;0
"20";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"21";0,0113002581489201;0;0;0;0;0;0;0;0,0361498240644865;0,0240696305693168;0,0078561410619558;0,0395152259961253;0,00732696505081525;0;0;0,00183904861259142;0,00347206738028701;0;0;0;0,00427163371489199;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00937614028591156;0;0;0;0;0,00910490944968336;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0273474505700083;0;0;0;0;0
"22";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,00395814865868584;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"23";0;0;0,000971622987247811;0,0158548448771837;0;0;0;0;0,00320907855523436;0,0109801429867465;0,0160082296885621;0,0305279000856568;0;0;0,000132224137697554;0,0172500472173223;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0121027630550335;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"24";0;0;0;0;0;0;0;0;0;0;0,0195761482192196;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"25";0;0;0;0,0060452617488325;0;0;0;0;0;0;0,0067816724046998;0;0,00861259189269213;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00585499503293425;0,00313453967775526;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00606145405407546;0;0,0072764043346;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000353378626866335;0;0;0;0;0
"26";0;0;0;0,0124465190713075;0;0;0;0;0;0,0070173049370362;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0356288464480799;0;-0,022301929069183;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,00326906308064437;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0163413784555649;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
